date,Name,price,weight,Family
2020-06-26,Asset3,29.1057989957637,0.123940507090897,Equity
2020-06-29,Asset3,29.2157584860565,0.123940507090897,Equity
2020-06-30,Asset3,29.1583883172081,0.123940507090897,Equity
2020-07-01,Asset3,29.2444435704807,0.123940507090897,Equity
2020-07-02,Asset3,29.837268648581,0.123940507090897,Equity
2020-07-03,Asset3,29.5504178043389,0.123940507090897,Equity
2020-07-06,Asset3,29.9854749181061,0.123940507090897,Equity
2020-07-07,Asset3,29.7846793271366,0.123940507090897,Equity
2020-07-08,Asset3,29.6269113628035,0.123940507090897,Equity
2020-07-09,Asset3,29.42133492443,0.123940507090897,Equity
2020-07-10,Asset3,29.6651581420358,0.123940507090897,Equity
2020-07-13,Asset3,29.9424472914698,0.123940507090897,Equity
2020-07-14,Asset3,29.7225283108842,0.123940507090897,Equity
2020-07-15,Asset3,30.2101747460958,0.123940507090897,Equity
2020-07-16,Asset3,30.0476259343586,0.123940507090897,Equity
2020-07-17,Asset3,30.1432428824393,0.123940507090897,Equity
2020-07-20,Asset3,30.2627640675401,0.123940507090897,Equity
2020-07-21,Asset3,30.3249150837926,0.123940507090897,Equity
2020-07-22,Asset3,29.9615706810859,0.123940507090897,Equity
2020-07-23,Asset3,29.9806940707021,0.123940507090897,Equity
2020-07-24,Asset3,29.4404583140462,0.123940507090897,Equity
2020-07-27,Asset3,29.3591839081776,0.123940507090897,Equity
2020-07-28,Asset3,29.5265135673188,0.123940507090897,Equity
2020-07-29,Asset3,29.4691433984704,0.123940507090897,Equity
2020-07-30,Asset3,28.8954417099862,0.123940507090897,Equity
2020-07-31,Asset3,28.5081930702594,0.123940507090897,Equity
2020-08-03,Asset3,29.0962373009557,0.123940507090897,Equity
2020-08-04,Asset3,29.0675522165314,0.123940507090897,Equity
2020-08-05,Asset3,29.0532096743193,0.123940507090897,Equity
2020-08-06,Asset3,28.8046056093095,0.123940507090897,Equity
2020-08-07,Asset3,28.8619757781579,0.123940507090897,Equity
2020-08-10,Asset3,28.9480310314306,0.123940507090897,Equity
2020-08-11,Asset3,29.3830881451977,0.123940507090897,Equity
2020-08-12,Asset3,29.7894601745407,0.123940507090897,Equity
2020-08-13,Asset3,29.8245020176424,0.123940507090897,Equity
2020-08-14,Asset3,29.4692166639727,0.123940507090897,Equity
2020-08-17,Asset3,29.5568212717268,0.123940507090897,Equity
2020-08-18,Asset3,29.3913459015245,0.123940507090897,Equity
2020-08-19,Asset3,29.6833612607051,0.123940507090897,Equity
2020-08-20,Asset3,29.3864789788715,0.123940507090897,Equity
2020-08-21,Asset3,29.2891405258113,0.123940507090897,Equity
2020-08-24,Asset3,29.7660989458062,0.123940507090897,Equity
2020-08-25,Asset3,29.654159724787,0.123940507090897,Equity
2020-08-26,Asset3,29.8439697082544,0.123940507090897,Equity
2020-08-27,Asset3,29.649292802134,0.123940507090897,Equity
2020-08-28,Asset3,29.4497489733606,0.123940507090897,Equity
2020-08-31,Asset3,29.1918020727511,0.123940507090897,Equity
2020-09-01,Asset3,29.1723343821391,0.123940507090897,Equity
2020-09-02,Asset3,29.7466312551942,0.123940507090897,Equity
2020-09-03,Asset3,29.3670112882595,0.123940507090897,Equity
2020-09-04,Asset3,28.9825243986717,0.123940507090897,Equity
2020-09-07,Asset3,29.4740835866257,0.123940507090897,Equity
2020-09-08,Asset3,29.133399000915,0.123940507090897,Equity
2020-09-09,Asset3,29.649292802134,0.123940507090897,Equity
2020-09-10,Asset3,29.4400151280546,0.123940507090897,Equity
2020-09-11,Asset3,29.5519543490738,0.123940507090897,Equity
2020-09-14,Asset3,29.5519543490738,0.123940507090897,Equity
2020-09-15,Asset3,29.7660989458063,0.123940507090897,Equity
2020-09-16,Asset3,29.8439697082544,0.123940507090897,Equity
2020-09-17,Asset3,29.654159724787,0.123940507090897,Equity
2020-09-18,Asset3,29.4594828186667,0.123940507090897,Equity
2020-09-21,Asset3,28.617505199696,0.123940507090897,Equity
2020-09-22,Asset3,28.6710413488791,0.123940507090897,Equity
2020-09-23,Asset3,28.8608513323465,0.123940507090897,Equity
2020-09-24,Asset3,28.5737028958189,0.123940507090897,Equity
2020-09-25,Asset3,28.5347675145948,0.123940507090897,Equity
2020-09-28,Asset3,29.10906438765,0.123940507090897,Equity
2020-09-29,Asset3,28.8949197909176,0.123940507090897,Equity
2020-09-30,Asset3,28.7197105754092,0.123940507090897,Equity
2020-10-01,Asset3,28.7489121113273,0.123940507090897,Equity
2020-10-02,Asset3,28.8267828737754,0.123940507090897,Equity
2020-10-05,Asset3,28.9679236307127,0.123940507090897,Equity
2020-10-06,Asset3,28.9192544041826,0.123940507090897,Equity
2020-10-07,Asset3,28.8413836417344,0.123940507090897,Equity
2020-10-08,Asset3,29.0555282384669,0.123940507090897,Equity
2020-10-09,Asset3,29.2502051445872,0.123940507090897,Equity
2020-10-12,Asset3,29.4546158960137,0.123940507090897,Equity
2020-10-13,Asset3,29.3280759070354,0.123940507090897,Equity
2020-10-14,Asset3,29.1674674594861,0.123940507090897,Equity
2020-10-15,Asset3,28.5055659786768,0.123940507090897,Equity
2020-10-16,Asset3,28.9289882494886,0.123940507090897,Equity
2020-10-19,Asset3,28.8803190229585,0.123940507090897,Equity
2020-10-20,Asset3,28.612638277043,0.123940507090897,Equity
2020-10-21,Asset3,28.2330183101083,0.123940507090897,Equity
2020-10-22,Asset3,28.1940829288842,0.123940507090897,Equity
2020-10-23,Asset3,28.3790259896985,0.123940507090897,Equity
2020-10-26,Asset3,27.8290637299085,0.123940507090897,Equity
2020-10-27,Asset3,27.585717597258,0.123940507090897,Equity
2020-10-28,Asset3,26.7778084368584,0.123940507090897,Equity
2020-10-29,Asset3,26.7778084368584,0.123940507090897,Equity
2020-10-30,Asset3,26.7486069009404,0.123940507090897,Equity
2020-11-02,Asset3,27.2791014701184,0.123940507090897,Equity
2020-11-03,Asset3,27.9410029509277,0.123940507090897,Equity
2020-11-04,Asset3,28.612638277043,0.123940507090897,Equity
2020-11-05,Asset3,28.8073151831634,0.123940507090897,Equity
2020-11-06,Asset3,28.7294444207152,0.123940507090897,Equity
2020-11-09,Asset3,29.8975058574375,0.123940507090897,Equity
2020-11-10,Asset3,30.2187227525361,0.123940507090897,Equity
2020-11-11,Asset3,30.632411178042,0.123940507090897,Equity
2020-11-12,Asset3,30.3011871828378,0.123940507090897,Equity
2020-11-13,Asset3,30.2279723297865,0.123940507090897,Equity
2020-11-16,Asset3,30.5208317419917,0.123940507090897,Equity
2020-11-17,Asset3,30.442735898737,0.123940507090897,Equity
2020-11-18,Asset3,30.5061887713815,0.123940507090897,Equity
2020-11-19,Asset3,30.257258271007,0.123940507090897,Equity
2020-11-20,Asset3,30.3988069869062,0.123940507090897,Equity
2020-11-23,Asset3,30.3060681730412,0.123940507090897,Equity
2020-11-24,Asset3,30.569641644026,0.123940507090897,Equity
2020-11-25,Asset3,30.5501176832123,0.123940507090897,Equity
2020-11-26,Asset3,30.5647606538225,0.123940507090897,Equity
2020-11-27,Asset3,30.5891656048396,0.123940507090897,Equity
2020-11-30,Asset3,30.2719012416173,0.123940507090897,Equity
2020-12-01,Asset3,30.4573788693473,0.123940507090897,Equity
2020-12-02,Asset3,30.4915458007712,0.123940507090897,Equity
2020-12-03,Asset3,30.4085689673131,0.123940507090897,Equity
2020-12-04,Asset3,30.6672614480944,0.123940507090897,Equity
2020-12-07,Asset3,30.6330945166704,0.123940507090897,Equity
2020-12-08,Asset3,30.6623804578909,0.123940507090897,Equity
2020-12-09,Asset3,30.7404763011457,0.123940507090897,Equity
2020-12-10,Asset3,30.7355953109423,0.123940507090897,Equity
2020-12-11,Asset3,30.5110697615849,0.123940507090897,Equity
2020-12-14,Asset3,30.4720218399575,0.123940507090897,Equity
2020-12-15,Asset3,30.4769028301609,0.123940507090897,Equity
2020-12-16,Asset3,30.7502382815525,0.123940507090897,Equity
2020-12-17,Asset3,30.8478580856209,0.123940507090897,Equity
2020-12-18,Asset3,30.720952340332,0.123940507090897,Equity
2020-12-21,Asset3,29.944874897988,0.123940507090897,Equity
2020-12-22,Asset3,30.2670202514138,0.123940507090897,Equity
2020-12-23,Asset3,30.4964267909746,0.123940507090897,Equity
2020-12-24,Asset3,30.5501176832123,0.123940507090897,Equity
2020-12-25,Asset3,30.5501176832123,0.123940507090897,Equity
2020-12-28,Asset3,30.813691154197,0.123940507090897,Equity
2020-12-29,Asset3,31.0235737329441,0.123940507090897,Equity
2020-12-30,Asset3,30.9113109582654,0.123940507090897,Equity
2020-12-31,Asset3,30.7990481835867,0.123940507090897,Equity
2021-01-01,Asset3,30.7990481835867,0.168774967527159,Equity
2021-01-04,Asset3,31.0089307623338,0.168774967527159,Equity
2021-01-05,Asset3,30.965001850503,0.168774967527159,Equity
2021-01-06,Asset3,31.4531008708451,0.168774967527159,Equity
2021-01-07,Asset3,31.4921487924725,0.168774967527159,Equity
2021-01-08,Asset3,31.6776264202025,0.168774967527159,Equity
2021-01-11,Asset3,31.5995305769478,0.168774967527159,Equity
2021-01-12,Asset3,31.5409586945067,0.168774967527159,Equity
2021-01-13,Asset3,31.555601665117,0.168774967527159,Equity
2021-01-14,Asset3,31.8484610773222,0.168774967527159,Equity
2021-01-15,Asset3,31.6288165181683,0.168774967527159,Equity
2021-01-18,Asset3,31.6190545377614,0.168774967527159,Equity
2021-01-19,Asset3,31.6336975083717,0.168774967527159,Equity
2021-01-20,Asset3,31.8240561263051,0.168774967527159,Equity
2021-01-21,Asset3,31.7459602830504,0.168774967527159,Equity
2021-01-22,Asset3,31.6629834495922,0.168774967527159,Equity
2021-01-25,Asset3,31.4823868120657,0.168774967527159,Equity
2021-01-26,Asset3,31.6971503810162,0.168774967527159,Equity
2021-01-27,Asset3,31.3457190863699,0.168774967527159,Equity
2021-01-28,Asset3,31.2871472039288,0.168774967527159,Equity
2021-01-29,Asset3,30.5305937223986,0.168774967527159,Equity
2021-02-01,Asset3,30.8966679876551,0.168774967527159,Equity
2021-02-02,Asset3,31.2627422529117,0.168774967527159,Equity
2021-02-03,Asset3,31.3554810667767,0.168774967527159,Equity
2021-02-04,Asset3,31.5360777043033,0.168774967527159,Equity
2021-02-05,Asset3,31.4384579002349,0.168774967527159,Equity
2021-02-08,Asset3,31.5311967140999,0.168774967527159,Equity
2021-02-09,Asset3,31.5360777043033,0.168774967527159,Equity
2021-02-10,Asset3,31.5116727532862,0.168774967527159,Equity
2021-02-11,Asset3,31.6452195912583,0.168774967527159,Equity
2021-02-12,Asset3,31.8947026951621,0.168774967527159,Equity
2021-02-15,Asset3,32.2566977871011,0.168774967527159,Equity
2021-02-16,Asset3,32.2077795314337,0.168774967527159,Equity
2021-02-17,Asset3,32.0365656365977,0.168774967527159,Equity
2021-02-18,Asset3,31.840892613928,0.168774967527159,Equity
2021-02-19,Asset3,31.8751353928952,0.168774967527159,Equity
2021-02-22,Asset3,31.7430561025931,0.168774967527159,Equity
2021-02-23,Asset3,31.6109768122911,0.168774967527159,Equity
2021-02-24,Asset3,31.7479479281599,0.168774967527159,Equity
2021-02-25,Asset3,31.5522749054901,0.168774967527159,Equity
2021-02-26,Asset3,31.1022269533498,0.168774967527159,Equity
2021-03-01,Asset3,31.6745705446587,0.168774967527159,Equity
2021-03-02,Asset3,31.7381642770264,0.168774967527159,Equity
2021-03-03,Asset3,31.7234888003261,0.168774967527159,Equity
2021-03-04,Asset3,31.7381642770264,0.168774967527159,Equity
2021-03-05,Asset3,31.5180321265229,0.168774967527159,Equity
2021-03-08,Asset3,32.2371304848341,0.168774967527159,Equity
2021-03-09,Asset3,32.4230198563703,0.168774967527159,Equity
2021-03-10,Asset3,32.5991255767731,0.168774967527159,Equity
2021-03-11,Asset3,32.6871784369744,0.168774967527159,Equity
2021-03-12,Asset3,32.5502073211056,0.168774967527159,Equity
2021-03-15,Asset3,32.5648827978059,0.168774967527159,Equity
2021-03-16,Asset3,32.8339332039767,0.168774967527159,Equity
2021-03-17,Asset3,32.7556639949088,0.168774967527159,Equity
2021-03-18,Asset3,32.9366615408783,0.168774967527159,Equity
2021-03-19,Asset3,32.7458803437754,0.168774967527159,Equity
2021-03-22,Asset3,32.7947985994428,0.168774967527159,Equity
2021-03-23,Asset3,32.7165293903749,0.168774967527159,Equity
2021-03-24,Asset3,32.7263130415084,0.168774967527159,Equity
2021-03-25,Asset3,32.7263130415084,0.168774967527159,Equity
2021-03-26,Asset3,32.9757961454123,0.168774967527159,Equity
2021-03-29,Asset3,33.1959282959157,0.168774967527159,Equity
2021-03-30,Asset3,33.3475748884847,0.168774967527159,Equity
2021-03-31,Asset3,33.2644138538501,0.168774967527159,Equity
2021-04-01,Asset3,33.3720340163184,0.168774967527159,Equity
2021-04-02,Asset3,33.3720340163184,0.168774967527159,Equity
2021-04-05,Asset3,33.3720340163184,0.168774967527159,Equity
2021-04-06,Asset3,33.626408945789,0.168774967527159,Equity
2021-04-07,Asset3,33.5090051321872,0.168774967527159,Equity
2021-04-08,Asset3,33.7584882360911,0.168774967527159,Equity
2021-04-09,Asset3,33.7682718872246,0.168774967527159,Equity
2021-04-12,Asset3,33.6117334690888,0.168774967527159,Equity
2021-04-13,Asset3,33.5872743412551,0.168774967527159,Equity
2021-04-14,Asset3,33.6851108525899,0.168774967527159,Equity
2021-04-15,Asset3,33.9248103053603,0.168774967527159,Equity
2021-04-16,Asset3,34.2183198393649,0.168774967527159,Equity
2021-04-19,Asset3,34.1938607115312,0.168774967527159,Equity
2021-04-20,Asset3,33.6117334690888,0.168774967527159,Equity
2021-04-21,Asset3,33.9737285610278,0.168774967527159,Equity
2021-04-22,Asset3,34.1938607115312,0.168774967527159,Equity
2021-04-23,Asset3,34.0715650723626,0.168774967527159,Equity
2021-04-26,Asset3,34.0862405490628,0.168774967527159,Equity
2021-04-27,Asset3,34.0471059445289,0.168774967527159,Equity
2021-04-28,Asset3,34.0862405490628,0.168774967527159,Equity
2021-04-29,Asset3,34.0373222933954,0.168774967527159,Equity
2021-04-30,Asset3,33.9835122121613,0.168774967527159,Equity
2021-05-03,Asset3,34.1987525370979,0.168774967527159,Equity
2021-05-04,Asset3,33.7535964105244,0.168774967527159,Equity
2021-05-05,Asset3,34.3895337342009,0.168774967527159,Equity
2021-05-06,Asset3,34.4286683387348,0.168774967527159,Equity
2021-05-07,Asset3,34.7026105704724,0.168774967527159,Equity
2021-05-10,Asset3,34.7417451750064,0.168774967527159,Equity
2021-05-11,Asset3,34.1009160257631,0.168774967527159,Equity
2021-05-12,Asset3,34.3601827808004,0.168774967527159,Equity
2021-05-13,Asset3,34.3695787807549,0.168774967527159,Equity
2021-05-14,Asset3,34.7355282526651,0.168774967527159,Equity
2021-05-17,Asset3,34.740473515799,0.168774967527159,Equity
2021-05-18,Asset3,34.7108019369955,0.168774967527159,Equity
2021-05-19,Asset3,34.112425097791,0.168774967527159,Equity
2021-05-20,Asset3,34.6020061480492,0.168774967527159,Equity
2021-05-21,Asset3,34.7800356208704,0.168774967527159,Equity
2021-05-24,Asset3,34.8987219360845,0.168774967527159,Equity
2021-05-25,Asset3,34.8146524628078,0.168774967527159,Equity
2021-05-26,Asset3,34.8097071996739,0.168774967527159,Equity
2021-05-27,Asset3,34.8245429890757,0.168774967527159,Equity
2021-05-28,Asset3,34.9976271987629,0.168774967527159,Equity
2021-05-31,Asset3,34.7701450946025,0.168774967527159,Equity
2021-06-01,Asset3,34.992681935629,0.168774967527159,Equity
2021-06-02,Asset3,35.1657661453162,0.168774967527159,Equity
2021-06-03,Asset3,35.1410398296466,0.168774967527159,Equity
2021-06-04,Asset3,35.2844524605304,0.168774967527159,Equity
2021-06-07,Asset3,35.3339050918696,0.168774967527159,Equity
2021-06-08,Asset3,35.3635766706731,0.168774967527159,Equity
2021-06-09,Asset3,35.5267703540925,0.168774967527159,Equity
2021-06-10,Asset3,35.620730353637,0.168774967527159,Equity
2021-06-11,Asset3,35.8482124577974,0.168774967527159,Equity
2021-06-14,Asset3,35.8976650891366,0.168774967527159,Equity
2021-06-15,Asset3,36.0756945619578,0.168774967527159,Equity
2021-06-16,Asset3,36.1745998246362,0.168774967527159,Equity
2021-06-17,Asset3,36.2339429822433,0.168774967527159,Equity
2021-06-18,Asset3,35.6800735112441,0.168774967527159,Equity
2021-06-21,Asset3,35.872938773467,0.168774967527159,Equity
2021-06-22,Asset3,35.9223914048062,0.168774967527159,Equity
2021-06-23,Asset3,35.5861135116996,0.168774967527159,Equity
2021-06-24,Asset3,35.872938773467,0.168774967527159,Equity
2021-06-25,Asset3,35.8877745628688,0.168774967527159,Equity
2021-06-28,Asset3,35.7641429845207,0.168774967527159,Equity
2021-06-29,Asset3,35.8432671946635,0.168774967527159,Equity
2021-06-30,Asset3,35.5416061434943,0.168774967527159,Equity
2021-07-01,Asset3,35.7097450900476,0.168774967527159,Equity
2021-07-02,Asset3,35.7839240370564,0.168774967527159,Equity
2021-07-05,Asset3,35.808650352726,0.168774967527159,Equity
2021-07-06,Asset3,35.6256756167709,0.168774967527159,Equity
2021-07-07,Asset3,35.8927198260027,0.168774967527159,Equity
2021-07-08,Asset3,35.3487408812713,0.168774967527159,Equity
2021-07-09,Asset3,35.8581029840652,0.168774967527159,Equity
2021-07-12,Asset3,36.0460229831543,0.168774967527159,Equity
2021-07-13,Asset3,36.125147193297,0.168774967527159,Equity
2021-07-14,Asset3,36.0905303513596,0.168774967527159,Equity
2021-07-15,Asset3,35.7740335107886,0.168774967527159,Equity
2021-07-16,Asset3,35.6949093006458,0.168774967527159,Equity
2021-07-19,Asset3,34.8937766729505,0.168774967527159,Equity
2021-07-20,Asset3,35.0718061457717,0.168774967527159,Equity
2021-07-21,Asset3,35.5465514066282,0.168774967527159,Equity
2021-07-22,Asset3,35.5910587748335,0.168774967527159,Equity
2021-07-23,Asset3,36.0262419306186,0.168774967527159,Equity
2021-07-26,Asset3,35.9223914048062,0.168774967527159,Equity
2021-07-27,Asset3,35.7641429845207,0.168774967527159,Equity
2021-07-28,Asset3,36.0311871937525,0.168774967527159,Equity
2021-07-29,Asset3,36.1696545615023,0.168774967527159,Equity
2021-07-30,Asset3,36.0212966674847,0.168774967527159,Equity
2021-08-02,Asset3,36.1498735089666,0.168774967527159,Equity
2021-08-03,Asset3,36.2883408767164,0.168774967527159,Equity
2021-08-04,Asset3,36.4713156126715,0.168774967527159,Equity
2021-08-05,Asset3,36.5850566647517,0.168774967527159,Equity
2021-08-06,Asset3,36.5751661384839,0.168774967527159,Equity
2021-08-09,Asset3,36.6889071905641,0.168774967527159,Equity
2021-08-10,Asset3,36.7878124532425,0.168774967527159,Equity
2021-08-11,Asset3,36.9361703472602,0.168774967527159,Equity
2021-08-12,Asset3,37.0686401015228,0.168774967527159,Equity
2021-08-13,Asset3,37.1333323181049,0.168774967527159,Equity
2021-08-16,Asset3,36.9890189118834,0.168774967527159,Equity
2021-08-17,Asset3,37.1383086424574,0.168774967527159,Equity
2021-08-18,Asset3,37.1034743719901,0.168774967527159,Equity
2021-08-19,Asset3,36.5759839906286,0.168774967527159,Equity
2021-08-20,Asset3,36.7153210724977,0.168774967527159,Equity
2021-08-23,Asset3,36.9044213978914,0.168774967527159,Equity
2021-08-24,Asset3,36.8048949108421,0.168774967527159,Equity
2021-08-25,Asset3,36.7252737212026,0.168774967527159,Equity
2021-08-26,Asset3,36.6556051802681,0.168774967527159,Equity
2021-08-27,Asset3,36.7899659377847,0.168774967527159,Equity
2021-08-30,Asset3,36.8048949108421,0.168774967527159,Equity
2021-08-31,Asset3,36.6904394507354,0.168774967527159,Equity
2021-09-01,Asset3,36.8098712351946,0.168774967527159,Equity
2021-09-02,Asset3,36.889492424834,0.168774967527159,Equity
2021-09-03,Asset3,36.6804868020304,0.168774967527159,Equity
2021-09-06,Asset3,37.0139005336457,0.168774967527159,Equity
2021-09-07,Asset3,36.7700606403748,0.168774967527159,Equity
2021-09-08,Asset3,36.4117652869972,0.168774967527159,Equity
2021-09-09,Asset3,36.2624755564233,0.168774967527159,Equity
2021-09-10,Asset3,36.1928070154887,0.168774967527159,Equity
2021-09-13,Asset3,36.3371204217103,0.168774967527159,Equity
2021-09-14,Asset3,36.302286151243,0.168774967527159,Equity
2021-09-15,Asset3,36.0285883118573,0.168774967527159,Equity
2021-09-16,Asset3,36.0982568527919,0.168774967527159,Equity
2021-09-17,Asset3,35.7847484185865,0.168774967527159,Equity
2021-09-20,Asset3,35.2821396589874,0.168774967527159,Equity
2021-09-21,Asset3,35.6951745802421,0.168774967527159,Equity
2021-09-22,Asset3,36.003706690095,0.168774967527159,Equity
2021-09-23,Asset3,36.3122387999479,0.168774967527159,Equity
2021-09-24,Asset3,36.0335646362098,0.168774967527159,Equity
2021-09-27,Asset3,36.0086830144474,0.168774967527159,Equity
2021-09-28,Asset3,35.2871159833398,0.168774967527159,Equity
2021-09-29,Asset3,35.5906717688403,0.168774967527159,Equity
2021-09-30,Asset3,35.5259795522582,0.168774967527159,Equity
2021-10-01,Asset3,35.3766898216842,0.168774967527159,Equity
2021-10-04,Asset3,35.2423290641676,0.168774967527159,Equity
2021-10-05,Asset3,35.6603403097748,0.168774967527159,Equity
2021-10-06,Asset3,35.3617608486268,0.168774967527159,Equity
2021-10-07,Asset3,36.0484936092672,0.168774967527159,Equity
2021-10-08,Asset3,35.9340381491605,0.168774967527159,Equity
2021-10-11,Asset3,36.0335646362098,0.168774967527159,Equity
2021-10-12,Asset3,35.8942275543407,0.168774967527159,Equity
2021-10-13,Asset3,36.0733752310295,0.168774967527159,Equity
2021-10-14,Asset3,36.5809603149811,0.168774967527159,Equity
2021-10-15,Asset3,36.824800208252,0.168774967527159,Equity
2021-10-18,Asset3,36.6356998828582,0.168774967527159,Equity
2021-10-19,Asset3,36.6904394507354,0.168774967527159,Equity
2021-10-20,Asset3,36.8048949108421,0.168774967527159,Equity
2021-10-21,Asset3,36.7352263699076,0.168774967527159,Equity
2021-10-22,Asset3,36.9342793440062,0.168774967527159,Equity
2021-10-25,Asset3,36.964137290121,0.168774967527159,Equity
2021-10-26,Asset3,37.272669399974,0.168774967527159,Equity
2021-10-27,Asset3,37.198024534687,0.168774967527159,Equity
2021-10-28,Asset3,37.3224326434986,0.168774967527159,Equity
2021-10-29,Asset3,37.4567934010152,0.168774967527159,Equity
2021-11-01,Asset3,37.6558463751139,0.168774967527159,Equity
2021-11-02,Asset3,37.8101124300403,0.168774967527159,Equity
2021-11-03,Asset3,37.9494495119094,0.168774967527159,Equity
2021-11-04,Asset3,38.1186445398933,0.168774967527159,Equity
2021-11-05,Asset3,38.2131947025901,0.168774967527159,Equity
2021-11-08,Asset3,38.1485024860081,0.168774967527159,Equity
2021-11-09,Asset3,38.1335735129507,0.168774967527159,Equity
2021-11-10,Asset3,38.2331,0.168774967527159,Equity
2021-11-11,Asset3,38.315,0.168774967527159,Equity
2021-11-12,Asset3,38.325,0.168774967527159,Equity
2021-11-15,Asset3,38.525,0.168774967527159,Equity
2021-11-16,Asset3,38.675,0.168774967527159,Equity
2021-11-17,Asset3,38.76,0.168774967527159,Equity
2021-11-18,Asset3,38.485,0.168774967527159,Equity
2021-11-19,Asset3,38.43,0.168774967527159,Equity
2021-11-22,Asset3,38.39,0.168774967527159,Equity
2021-11-23,Asset3,38.02,0.168774967527159,Equity
2021-11-24,Asset3,38.085,0.168774967527159,Equity
2021-11-25,Asset3,38.19,0.168774967527159,Equity
2021-11-26,Asset3,36.7,0.168774967527159,Equity
2021-11-29,Asset3,36.965,0.168774967527159,Equity
2021-11-30,Asset3,36.595,0.168774967527159,Equity
2021-12-01,Asset3,37.39,0.168774967527159,Equity
2021-12-02,Asset3,36.94,0.168774967527159,Equity
2021-12-03,Asset3,36.805,0.168774967527159,Equity
2021-12-06,Asset3,37.35,0.168774967527159,Equity
2021-12-07,Asset3,38.23,0.168774967527159,Equity
2021-12-08,Asset3,37.995,0.168774967527159,Equity
2021-12-09,Asset3,37.935,0.168774967527159,Equity
2021-12-10,Asset3,37.93,0.168774967527159,Equity
2021-12-13,Asset3,37.83,0.168774967527159,Equity
2021-12-14,Asset3,37.54,0.168774967527159,Equity
2021-12-15,Asset3,37.69,0.168774967527159,Equity
2021-12-16,Asset3,38.24,0.168774967527159,Equity
2021-12-17,Asset3,38.01,0.168774967527159,Equity
2021-12-20,Asset3,37.4,0.168774967527159,Equity
2021-12-21,Asset3,37.96,0.168774967527159,Equity
2021-12-22,Asset3,38.25,0.168774967527159,Equity
2021-12-23,Asset3,38.62,0.168774967527159,Equity
2021-12-24,Asset3,38.61,0.168774967527159,Equity
2021-12-27,Asset3,38.82,0.168774967527159,Equity
2021-12-28,Asset3,39.115,0.168774967527159,Equity
2021-12-29,Asset3,38.855,0.168774967527159,Equity
2021-12-30,Asset3,38.985,0.168774967527159,Equity
2021-12-31,Asset3,39.005,0.168774967527159,Equity
2019-01-02,Asset4,302.93,0.2303095820675,Equity
2019-01-03,Asset4,302.11,0.2303095820675,Equity
2019-01-04,Asset4,301.77,0.2303095820675,Equity
2019-01-07,Asset4,302.33,0.2303095820675,Equity
2019-01-08,Asset4,303.42,0.2303095820675,Equity
2019-01-09,Asset4,304.67,0.2303095820675,Equity
2019-01-10,Asset4,304.78,0.2303095820675,Equity
2019-01-11,Asset4,305.27,0.2303095820675,Equity
2019-01-14,Asset4,305.26,0.2303095820675,Equity
2019-01-15,Asset4,305.64,0.2303095820675,Equity
2019-01-16,Asset4,306.55,0.2303095820675,Equity
2019-01-17,Asset4,306.9,0.2303095820675,Equity
2019-01-18,Asset4,307.33,0.2303095820675,Equity
2019-01-21,Asset4,307.59,0.2303095820675,Equity
2019-01-22,Asset4,307.47,0.2303095820675,Equity
2019-01-23,Asset4,307.25,0.2303095820675,Equity
2019-01-24,Asset4,307.45,0.2303095820675,Equity
2019-01-25,Asset4,307.8,0.2303095820675,Equity
2019-01-28,Asset4,307.93,0.2303095820675,Equity
2019-01-29,Asset4,307.9,0.2303095820675,Equity
2019-01-30,Asset4,308.2,0.2303095820675,Equity
2019-01-31,Asset4,309.22,0.2303095820675,Equity
2019-02-01,Asset4,309.32,0.2303095820675,Equity
2019-02-04,Asset4,309.34,0.2303095820675,Equity
2019-02-05,Asset4,309.84,0.2303095820675,Equity
2019-02-06,Asset4,310.5,0.2303095820675,Equity
2019-02-07,Asset4,310.26,0.2303095820675,Equity
2019-02-08,Asset4,309.77,0.2303095820675,Equity
2019-02-11,Asset4,309.71,0.2303095820675,Equity
2019-02-12,Asset4,310.06,0.2303095820675,Equity
2019-02-13,Asset4,310.36,0.2303095820675,Equity
2019-02-14,Asset4,310.51,0.2303095820675,Equity
2019-02-15,Asset4,310.56,0.2303095820675,Equity
2019-02-18,Asset4,310.95,0.2303095820675,Equity
2019-02-19,Asset4,311.28,0.2303095820675,Equity
2019-02-20,Asset4,311.43,0.2303095820675,Equity
2019-02-21,Asset4,311.53,0.2303095820675,Equity
2019-02-22,Asset4,311.69,0.2303095820675,Equity
2019-02-25,Asset4,312.2,0.2303095820675,Equity
2019-02-26,Asset4,312.67,0.2303095820675,Equity
2019-02-27,Asset4,313.13,0.2303095820675,Equity
2019-02-28,Asset4,313.3,0.2303095820675,Equity
2019-03-01,Asset4,313.34,0.2303095820675,Equity
2019-03-04,Asset4,313.51,0.2303095820675,Equity
2019-03-05,Asset4,313.63,0.2303095820675,Equity
2019-03-06,Asset4,313.31,0.2303095820675,Equity
2019-03-07,Asset4,313.09,0.2303095820675,Equity
2019-03-08,Asset4,312.48,0.2303095820675,Equity
2019-03-11,Asset4,312.61,0.2303095820675,Equity
2019-03-12,Asset4,313.26,0.2303095820675,Equity
2019-03-13,Asset4,313.66,0.2303095820675,Equity
2019-03-14,Asset4,314.18,0.2303095820675,Equity
2019-03-15,Asset4,314.33,0.2303095820675,Equity
